email,frequency
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2406,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\56,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1102,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4665,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1276,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2271,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\382,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1524,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1789,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1664,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2539,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2179,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4567,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\191,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1332,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1486,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2260,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1635,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4282,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4678,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\814,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4584,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4364,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4335,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\435,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2146,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\841,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\584,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4131,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3908,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1786,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1129,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1185,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1313,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\496,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\201,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3979,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4387,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1681,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\642,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\524,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2578,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2106,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4490,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4456,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\983,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2255,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1323,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1117,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1974,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4229,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\380,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\45,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4262,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4644,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1529,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2177,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4392,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1824,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4178,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\413,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4276,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4089,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2484,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1597,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1454,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\253,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1375,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4573,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\646,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2125,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1724,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3943,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\989,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\768,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\837,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4769,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\917,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\961,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2111,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4297,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1900,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4722,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4134,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2429,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1716,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2247,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1052,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\178,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\399,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4372,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2386,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4318,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4507,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1342,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2526,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2244,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4265,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1350,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1366,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\73,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2520,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1690,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2341,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\22,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\663,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1782,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1616,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1571,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1425,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4805,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1034,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\38,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4619,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\867,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2337,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2498,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2169,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4531,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3954,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\295,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1640,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\626,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2175,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1806,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\385,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1296,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\416,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\545,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1556,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\123,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4762,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2493,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\685,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4350,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1678,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\171,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\110,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4418,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1249,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3922,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\780,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1370,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2342,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1477,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1070,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\109,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\902,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2015,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1364,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\145,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4211,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4558,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\956,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1530,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4333,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\86,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2464,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2041,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\900,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\301,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1798,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\508,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4145,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1592,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2116,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\313,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2535,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1619,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1633,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4239,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1528,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\344,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4735,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4437,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4004,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4369,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2481,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4603,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4199,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\526,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\829,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1358,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4381,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1831,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2104,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4812,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4149,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2204,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2256,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2577,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\944,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4183,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\410,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\633,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\397,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4449,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4713,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4267,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\132,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1294,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\820,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2060,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\443,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4651,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2162,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2536,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1192,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1476,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\76,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\851,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\509,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1455,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2297,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\541,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1421,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1360,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4323,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\67,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4607,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4353,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1315,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\213,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4040,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\576,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2487,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\493,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2230,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\849,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1661,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2112,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\538,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2264,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\950,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2048,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4376,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4351,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4328,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4514,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1777,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\512,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1958,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2389,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1397,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1840,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\842,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\855,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1049,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4023,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\31,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2541,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\807,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4765,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1573,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\932,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1728,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\231,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\82,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1210,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\52,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4123,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\766,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4319,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4157,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4184,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\15,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\735,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2490,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1461,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2540,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\669,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1885,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1016,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\656,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4039,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\781,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\205,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\77,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4550,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1730,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4479,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2157,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\103,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1326,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\930,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1961,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1438,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1272,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\687,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2261,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\137,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\585,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\776,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1105,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\396,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\285,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\216,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2457,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2439,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1705,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4302,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2305,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\342,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4405,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2284,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4471,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\46,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4600,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\150,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4221,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\850,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\703,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4416,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2471,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1480,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4467,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1527,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2014,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\144,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4671,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2517,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\943,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4014,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\515,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1639,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4815,0
